# Saved on 2025-07-25T14:10:05.901060
# Name: Shreenidhi
# Sample_ID: GWC331_WGFMU_noise
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# wgfmu_readout:
#   num_read: 10
#   v_rd: 0.1
#   read_waveform: ReRAM_RTN_Evan
Time (s),Noise Readout 1uA,Noise Readout 10uA,Noise Readout 100uA,Noise Readout 1mA
1.7901440000e+00,9.7605643532e-06,3.4464940200e-06,1.0239158655e-05,1.2235296708e-05
1.7911440000e+00,1.5898156562e-05,-8.4353414422e-06,1.5183609321e-05,3.0108889405e-05
1.7921440000e+00,1.4417942111e-05,9.7523461591e-06,1.5530158635e-05,2.9155045922e-05
1.7931440000e+00,2.6052262911e-05,1.6364214389e-05,2.6529185561e-05,3.9265833038e-05
1.7941440000e+00,3.4485463402e-05,1.9275616069e-05,3.5760367609e-05,6.8834287958e-06
1.7951440000e+00,3.3017644455e-05,6.1502159951e-06,3.4158554627e-05,1.5006573449e-05
1.7961440000e+00,1.6819687517e-05,1.4315565750e-05,1.7749714971e-05,1.0157675206e-05
1.7971440000e+00,1.1322959836e-05,1.5805113435e-05,1.2090158634e-05,1.5029138012e-05
1.7981440000e+00,2.0569044864e-05,3.0010831324e-05,2.1920419385e-05,1.7034608391e-05
1.7991440000e+00,1.5089171939e-05,3.4846638300e-05,1.5399784388e-05,1.1893344890e-05
1.8001440000e+00,1.7247719370e-05,3.7364967284e-05,1.7056616343e-05,4.5602419050e-06
1.8011440000e+00,-3.1688568924e-06,2.0732291887e-05,-3.8496973502e-06,-8.6391200966e-06
1.8021440000e+00,3.7825481058e-07,1.0286795259e-05,-1.3291391951e-06,6.8431745603e-06
1.8031440000e+00,-1.1078473108e-05,1.6677335225e-05,-1.1067329979e-05,1.6121435692e-05
1.8041440000e+00,1.7113725335e-05,1.6223255443e-05,1.5136947695e-05,1.8688933778e-05
1.8051440000e+00,1.9056376914e-05,1.6461159248e-05,1.5653009541e-05,5.2061209317e-06
1.8061440000e+00,1.8183736756e-05,-1.7695682573e-06,1.7829945136e-05,1.5633788280e-05
1.8071440000e+00,1.4647071112e-05,3.4747213817e-07,1.4704736714e-05,1.4376016225e-05
1.8081440000e+00,1.2925748706e-05,-1.0452790775e-05,1.4220988305e-05,3.0598486774e-05
1.8091440000e+00,2.2732887373e-05,2.2082829673e-05,2.4396265871e-05,3.3452502976e-05
1.8101440000e+00,2.6499237720e-05,1.4062478840e-05,2.9692278986e-05,3.6820350942e-05
1.8111440000e+00,3.7783527659e-05,1.8929764337e-05,3.8835431042e-05,2.1169098545e-05
1.8121440000e+00,1.2889672689e-05,1.5104214981e-05,1.1973574146e-05,9.4765564427e-06
1.8131440000e+00,1.4756412384e-05,1.2531284483e-05,1.4565587662e-05,1.5653567971e-05
1.8141440000e+00,8.1484440670e-06,2.0409839635e-05,8.4564098870e-06,1.7470998500e-05
1.8151440000e+00,1.9791817977e-05,2.5775079848e-05,1.9560739020e-05,1.6623569536e-05
1.8161440000e+00,1.3846303773e-05,3.7638666981e-05,1.4906704564e-05,-1.1148228651e-07
1.8171440000e+00,1.4400252439e-05,2.0874225811e-05,1.4910882783e-05,-4.3282003048e-07
1.8181440000e+00,1.9835506464e-06,1.3957595002e-05,4.8822762437e-06,-1.0438722711e-05
1.8191440000e+00,-6.4021523940e-06,8.4338453235e-06,-6.5984095272e-06,2.1270083380e-05
1.8201440000e+00,-3.8027571918e-06,2.3214684916e-05,-3.4454831166e-06,1.2824068108e-05
1.8211440000e+00,1.1179771718e-05,1.5507732314e-05,1.2512201465e-05,1.8636561435e-05
1.8221440000e+00,1.9554052415e-05,1.4198702956e-05,2.0313591449e-05,1.4163601918e-05
1.8231440000e+00,8.3057002485e-06,-6.8144936449e-07,8.3235290731e-06,1.3817749277e-05
1.8241440000e+00,1.4849317267e-05,-4.5278911784e-06,1.5273171812e-05,1.8320377421e-05
1.8251440000e+00,1.2813899957e-05,-7.5801121966e-06,1.4445242414e-05,2.5965764507e-05
1.8261440000e+00,3.2940897654e-05,9.1312604127e-06,3.4220814996e-05,3.7492693082e-05
1.8271440000e+00,2.8924245271e-05,2.1182469936e-05,3.1140320061e-05,2.3504126148e-05
1.8281440000e+00,4.0839786379e-05,1.3353502254e-05,3.9629929233e-05,1.3579287952e-05
1.8291440000e+00,1.1299280231e-05,1.4280603864e-05,1.4481875041e-05,1.1059148164e-05
1.8301440000e+00,1.0613008271e-05,1.3504211893e-05,1.4283111341e-05,2.5258737878e-05
1.8311440000e+00,1.0946742805e-05,3.1648582080e-05,1.2366645933e-05,1.4799591554e-05
1.8321440000e+00,1.4538704818e-05,2.8928980100e-05,1.5454663298e-05,1.5494360923e-05
1.8331440000e+00,1.6854230125e-05,4.1109447920e-05,1.7543985450e-05,-2.4658697839e-06
1.8341440000e+00,6.4689074861e-06,7.6872602222e-06,6.4694645516e-06,-4.5432129809e-06
1.8351440000e+00,1.4719453247e-06,1.5932142560e-05,8.4305935388e-07,-7.5816446952e-06
1.8361440000e+00,-8.7013822849e-06,1.0779178410e-05,-9.2986492746e-06,8.6994677986e-06
1.8371440000e+00,1.6393187252e-05,1.4766441382e-05,1.7821308575e-05,1.9947681722e-05
1.8381440000e+00,1.5493942556e-05,1.7437152565e-05,1.3566474081e-05,1.3599345948e-05
1.8391440000e+00,2.0354820663e-05,1.0504920283e-05,2.0151877834e-05,1.2146710105e-05
1.8401440000e+00,8.4571065599e-06,3.7442919165e-06,1.0524559912e-05,1.3169920749e-05
1.8411440000e+00,1.6061123461e-05,-8.1364287325e-06,1.5530436940e-05,2.9668182833e-05
1.8421440000e+00,1.4920493413e-05,9.4734914455e-06,1.6373547624e-05,2.9555776564e-05
1.8431440000e+00,2.6704548873e-05,1.6078953195e-05,2.6249634175e-05,3.9693863073e-05
1.8441440000e+00,3.5747692891e-05,1.9385513951e-05,3.6943900341e-05,7.9818546510e-06
1.8451440000e+00,3.4479613532e-05,6.5570766310e-06,3.3841533877e-05,1.6958974811e-05
1.8461440000e+00,1.7396618205e-05,1.3900347767e-05,1.7289226889e-05,1.0593368643e-05
1.8471440000e+00,1.1670344065e-05,1.6311425497e-05,1.2510390661e-05,1.5401734345e-05
1.8481440000e+00,2.0786752430e-05,3.0822880944e-05,2.1649086193e-05,1.4387856027e-05
1.8491440000e+00,1.4982337234e-05,3.4989545384e-05,1.4925369214e-05,1.1619504221e-05
1.8501440000e+00,1.6930422134e-05,3.7397003325e-05,1.7151332941e-05,4.2298502194e-06
1.8511440000e+00,-3.8210041566e-06,2.0996241801e-05,-3.5576101709e-06,-8.1270964074e-06
1.8521440000e+00,-1.0555772860e-06,1.0416472833e-05,-3.6127403291e-08,5.7033798839e-06
1.8531440000e+00,-1.1475862266e-05,1.6613541447e-05,-1.0729974747e-05,1.5737836293e-05
1.8541440000e+00,1.7662101527e-05,1.6613541447e-05,1.5426108803e-05,1.9115155737e-05
1.8551440000e+00,1.7316389858e-05,1.6402518668e-05,1.8363140043e-05,4.8735009841e-06
1.8561440000e+00,1.8611908672e-05,-1.3732935713e-06,1.7446762286e-05,1.3592241885e-05
1.8571440000e+00,1.4980666492e-05,2.1709843168e-07,1.4227395695e-05,1.4522686797e-05
1.8581440000e+00,1.2727401554e-05,-1.1187117707e-05,1.3322997802e-05,3.1524195947e-05
1.8591440000e+00,2.3169415726e-05,2.2130047000e-05,2.4308792490e-05,3.3795568015e-05
1.8601440000e+00,2.7281897928e-05,1.5040838662e-05,2.9304083000e-05,3.7261754187e-05
1.8611440000e+00,3.7789657654e-05,1.9950744900e-05,3.9072638174e-05,2.2049818654e-05
1.8621440000e+00,1.3291379219e-05,1.5378333046e-05,1.2287390746e-05,9.6863241197e-06
1.8631440000e+00,1.4418777937e-05,1.2504262486e-05,1.6617301299e-05,1.5395884475e-05
1.8641440000e+00,8.7872194854e-06,2.0567653337e-05,8.4916500782e-06,1.7473785192e-05
1.8651440000e+00,1.9917455575e-05,2.6351592169e-05,1.9124767277e-05,1.7226826458e-05
1.8661440000e+00,1.3917479919e-05,3.7811943912e-05,1.5194473235e-05,9.5499885333e-08
1.8671440000e+00,1.5392262867e-05,2.1153917260e-05,1.5013260054e-05,4.2408061063e-07
1.8681440000e+00,2.9646962503e-06,1.3668292922e-05,4.1805424189e-06,-1.0053312508e-05
1.8691440000e+00,-6.3600873546e-06,9.1125957624e-06,-6.6330921982e-06,2.1662179279e-05
1.8701440000e+00,-4.5707920435e-06,2.3427237466e-05,-3.2911518701e-06,1.4031556930e-05
1.8711440000e+00,1.1367392290e-05,1.5810544937e-05,1.2701494597e-05,1.8811229893e-05
1.8721440000e+00,1.9849483579e-05,1.4577566617e-05,1.9737217372e-05,1.4062339687e-05
1.8731440000e+00,8.7128391897e-06,-8.2338397078e-07,8.2116803242e-06,1.3703951481e-05
1.8741440000e+00,1.5335432181e-05,-4.4777475523e-06,1.5249631360e-05,1.7939843019e-05
1.8751440000e+00,1.3108494386e-05,-7.2565458140e-06,1.3613970623e-05,2.5710589398e-05
1.8761440000e+00,3.2384581573e-05,9.6268477137e-06,3.3744308894e-05,3.7328474718e-05
1.8771440000e+00,2.8547192414e-05,1.9662697014e-05,3.0072815207e-05,2.4677627152e-05
1.8781440000e+00,4.0998715122e-05,1.2789385437e-05,4.0244191041e-05,1.3617313925e-05
1.8791440000e+00,1.0706609828e-05,1.4024035409e-05,1.2827968021e-05,1.0634040336e-05
1.8801440000e+00,1.2042800336e-05,1.3766770280e-05,1.3442785530e-05,2.4616758310e-05
1.8811440000e+00,1.0523584933e-05,3.1294232031e-05,1.2582124327e-05,1.4179759091e-05
1.8821440000e+00,1.4576451576e-05,2.9333890780e-05,1.5131236978e-05,1.4841239135e-05
1.8831440000e+00,1.4460703824e-05,4.1045099351e-05,1.4841517441e-05,-2.2123651888e-06
1.8841440000e+00,5.9481089920e-06,7.3643905125e-06,6.6888433139e-06,-4.2796800699e-06
1.8851440000e+00,1.2334839994e-06,1.5307296053e-05,1.5633182784e-06,-9.1713400252e-06
1.8861440000e+00,-8.8848246378e-06,1.0750346519e-05,-8.5565225163e-06,7.6646956586e-06
1.8871440000e+00,1.6535817849e-05,1.4594837921e-05,1.7329202819e-05,1.8630851628e-05
1.8881440000e+00,1.5362595150e-05,1.7490219761e-05,1.3828195733e-05,1.3761059563e-05
1.8891440000e+00,2.0818650228e-05,9.8423270174e-06,1.9189117666e-05,1.1966749298e-05
1.8901440000e+00,9.9610006146e-06,3.8426292122e-06,9.7403681139e-06,1.2378206520e-05
1.8911440000e+00,1.6807012798e-05,-8.6768668552e-06,1.5487814380e-05,2.9145156077e-05
1.8921440000e+00,1.5155612346e-05,9.4708448160e-06,1.6033824068e-05,2.9492819522e-05
1.8931440000e+00,2.6284176784e-05,1.6190522729e-05,2.5495248337e-05,4.0209368308e-05
1.8941440000e+00,3.5161428968e-05,1.9327013433e-05,3.5531236790e-05,7.2390312198e-06
1.8951440000e+00,3.4149499697e-05,5.9276335378e-06,3.3085059840e-05,1.6025049263e-05
1.8961440000e+00,1.8156992155e-05,1.3993809262e-05,1.7927584850e-05,1.0637940250e-05
1.8971440000e+00,1.1835957594e-05,1.5404659280e-05,1.1034493582e-05,1.5688110580e-05
1.8981440000e+00,2.0787449102e-05,3.0202909329e-05,2.0986492018e-05,1.4425324480e-05
1.8991440000e+00,1.4574362467e-05,3.4663753468e-05,1.5602308849e-05,1.2567081285e-05
1.9001440000e+00,1.7057869627e-05,3.7100599002e-05,1.7052994735e-05,4.3407239900e-06
1.9011440000e+00,-3.9916321839e-06,2.1193056455e-05,-3.0595158478e-06,-8.4297698777e-06
1.9021440000e+00,2.0720896998e-07,1.0474695046e-05,-6.9523889579e-07,4.1347166189e-06
1.9031440000e+00,-1.1706105397e-05,1.7158714400e-05,-1.0581354218e-05,1.5525978597e-05
1.9041440000e+00,1.7815596948e-05,1.6888496248e-05,1.6507821783e-05,1.8352275220e-05
1.9051440000e+00,1.7906413632e-05,1.5682120647e-05,1.8228447516e-05,4.6120571824e-06
1.9061440000e+00,1.8556471332e-05,-1.7054957198e-06,1.7933714844e-05,1.4926622498e-05
1.9071440000e+00,1.4727997041e-05,1.1170391190e-06,1.4863385331e-05,1.3910236703e-05
1.9081440000e+00,1.2999570572e-05,-1.1320416888e-05,1.3290961761e-05,3.1810992368e-05
1.9091440000e+00,2.3592850994e-05,2.2057060050e-05,2.3093782147e-05,3.3869389881e-05
1.9101440000e+00,2.7954241887e-05,1.5270385120e-05,2.6609694032e-05,3.8671350922e-05
1.9111440000e+00,3.7373323721e-05,1.8799250029e-05,3.7661928218e-05,2.1527765057e-05
1.9121440000e+00,1.2909451470e-05,1.4782041035e-05,1.2076090570e-05,9.1903193606e-06
1.9131440000e+00,1.3496829524e-05,1.2599396541e-05,1.3322858649e-05,1.4428946088e-05
1.9141440000e+00,7.8376915553e-06,2.0474468329e-05,9.0195517259e-06,1.7436177586e-05
1.9151440000e+00,1.9751007130e-05,2.6896070267e-05,2.0304258214e-05,1.6802694518e-05
1.9161440000e+00,1.3501008652e-05,3.8342492189e-05,1.4729668692e-05,7.1212849662e-07
1.9171440000e+00,1.4719083083e-05,2.1066443878e-05,1.4706825823e-05,-1.6580466422e-07
1.9181440000e+00,2.2675592390e-06,1.4518090211e-05,3.6708870539e-06,-1.0641943845e-05
1.9191440000e+00,-7.2232560342e-06,9.6657095128e-06,-6.3823736127e-06,2.2134227038e-05
1.9201440000e+00,-5.0727867347e-06,2.3302158297e-05,-3.6396509131e-06,1.3376484276e-05
1.9211440000e+00,1.1340788660e-05,1.5450206774e-05,1.2539084310e-05,1.9437886294e-05
1.9221440000e+00,1.9009157768e-05,1.4835249203e-05,1.9613529730e-05,1.3764123651e-05
1.9231440000e+00,8.0803320088e-06,-8.9567453188e-07,8.5232677520e-06,1.3702279830e-05
1.9241440000e+00,1.4427691895e-05,-4.8042388698e-06,1.4390920114e-05,1.7589951312e-05
1.9251440000e+00,1.2742166291e-05,-7.2459602052e-06,1.3716208741e-05,2.5121678846e-05
1.9261440000e+00,3.2922231185e-05,8.4968032752e-06,3.3059848647e-05,3.7387948396e-05
1.9271440000e+00,2.8571985240e-05,2.0848458007e-05,2.9004475437e-05,2.6281530154e-05
1.9281440000e+00,4.1228122427e-05,1.2744812921e-05,4.0152819565e-05,1.3891990420e-05
1.9291440000e+00,1.1695833564e-05,1.3726794350e-05,1.1864929547e-05,1.0749928151e-05
1.9301440000e+00,1.2243375750e-05,1.3380941709e-05,1.3352527276e-05,2.5148283385e-05
1.9311440000e+00,1.1351931789e-05,3.0773571780e-05,1.2438518752e-05,1.4045903299e-05
1.9321440000e+00,1.4496222320e-05,2.8803760870e-05,1.5308411093e-05,1.5299217921e-05
1.9331440000e+00,1.4186305634e-05,4.0886308852e-05,1.7976613890e-05,-3.5038449369e-06
1.9341440000e+00,6.1626128627e-06,6.7682376539e-06,6.3379766289e-06,-3.7087377223e-06
1.9351440000e+00,9.5407199296e-07,1.6173389668e-05,1.6346338043e-06,-7.8585489973e-06
1.9361440000e+00,-8.7675434770e-06,1.0377471881e-05,-9.1230067483e-06,7.7745944509e-06
1.9371440000e+00,1.6828184016e-05,1.4909490346e-05,1.6601561583e-05,2.0066076104e-05
1.9381440000e+00,1.5446166799e-05,1.7790525817e-05,1.4605563592e-05,1.4729251234e-05
1.9391440000e+00,1.9918708858e-05,1.0769150322e-05,2.0008828869e-05,1.1743470168e-05
1.9401440000e+00,9.4729348348e-06,3.2762839055e-06,9.9649005278e-06,1.2727541616e-05
1.9411440000e+00,1.5784498828e-05,-7.8487992141e-06,1.5790070393e-05,2.8086147722e-05
1.9421440000e+00,1.4599434508e-05,9.5149998742e-06,1.4893332263e-05,2.9133176213e-05
1.9431440000e+00,2.6544228604e-05,1.5862360669e-05,2.6055744456e-05,3.9904050936e-05
1.9441440000e+00,3.5684453906e-05,1.9560877263e-05,3.6002587876e-05,6.9371940299e-06
1.9451440000e+00,3.4025673813e-05,6.6878683356e-06,3.4739106923e-05,1.6631927792e-05
1.9461440000e+00,1.8660519345e-05,1.4420588741e-05,1.7985947125e-05,1.0027441022e-05
1.9471440000e+00,1.1506541341e-05,1.5571247786e-05,1.1817153791e-05,1.5763047486e-05
1.9481440000e+00,2.0579074771e-05,2.9803848520e-05,2.1551306418e-05,1.4276286493e-05
1.9491440000e+00,1.5219127818e-05,3.3798634831e-05,1.5209655430e-05,1.2340738067e-05
1.9501440000e+00,1.6930700440e-05,3.7131936551e-05,1.7581036445e-05,4.3504737732e-06
1.9511440000e+00,-3.9086162360e-06,2.2181584427e-05,-3.6510725749e-06,-9.5205350590e-06
1.9521440000e+00,1.0230196494e-06,8.9089571702e-06,-7.5220771123e-07,3.2172256397e-06
1.9531440000e+00,-1.1321670172e-05,1.6628166122e-05,-1.0818561350e-05,1.5270943550e-05
1.9541440000e+00,1.7464730263e-05,1.7043941625e-05,1.6451966076e-05,1.7942211343e-05
1.9551440000e+00,1.7563068468e-05,1.6510884961e-05,1.6920253984e-05,4.5782098823e-06
1.9561440000e+00,1.8462591470e-05,-1.2349804592e-06,1.8055172404e-05,1.4366544747e-05
1.9571440000e+00,1.5098085896e-05,1.7921687459e-06,1.4781623577e-05,1.3808416952e-05
1.9581440000e+00,1.3264497284e-05,-1.0373396435e-05,1.5181380149e-05,3.2242365705e-05
1.9591440000e+00,2.3821841751e-05,2.2291760615e-05,2.2857549993e-05,3.3142307075e-05
1.9601440000e+00,2.8026115615e-05,1.5270246877e-05,2.8621989259e-05,3.8751859393e-05
1.9611440000e+00,3.7491579860e-05,1.9592078388e-05,3.8813563151e-05,2.0690922611e-05
1.9621440000e+00,1.3037874851e-05,1.5218291992e-05,1.3199449313e-05,9.0053445092e-06
1.9631440000e+00,1.2867108126e-05,1.2551619875e-05,1.4547201317e-05,1.4491625734e-05
1.9641440000e+00,8.6639493020e-06,2.0353705622e-05,9.4701490525e-06,1.7064834537e-05
1.9651440000e+00,2.0708055672e-05,2.6763189453e-05,2.0324734578e-05,1.6549747670e-05
1.9661440000e+00,1.3911211681e-05,3.7798989069e-05,1.4455688870e-05,1.4080120536e-06
1.9671440000e+00,1.4654870938e-05,2.1106279746e-05,1.4764491425e-05,4.9674088842e-08
1.9681440000e+00,2.7557641715e-06,1.4403038222e-05,4.0972481656e-06,-1.1604007341e-05
1.9691440000e+00,-6.1809628278e-06,9.2445015980e-06,-6.2677395363e-06,1.9999635697e-05
1.9701440000e+00,-5.0606686273e-06,2.3493261324e-05,-4.2243823373e-06,1.2782978047e-05
1.9711440000e+00,1.1707673366e-05,1.5926432752e-05,1.1444419215e-05,1.9146635168e-05
1.9721440000e+00,1.9037850507e-05,1.4572273358e-05,1.9340803192e-05,1.2843011064e-05
1.9731440000e+00,9.4063552751e-06,-1.9394086337e-07,9.1978408818e-06,1.5674877432e-05
1.9741440000e+00,1.5063960745e-05,-3.8392508941e-06,1.4292861124e-05,1.7479913367e-05
1.9751440000e+00,1.3001103071e-05,-7.0502601375e-06,1.3574413060e-05,2.6420400900e-05
1.9761440000e+00,3.3341490052e-05,8.7640974016e-06,3.2595460652e-05,3.7595626054e-05
1.9771440000e+00,2.9063672628e-05,2.1001256755e-05,2.8685086363e-05,2.6661091397e-05
1.9781440000e+00,4.0857197746e-05,1.4072507838e-05,3.9612797991e-05,1.3347512322e-05
1.9791440000e+00,1.0617047337e-05,1.3625392967e-05,1.1473947779e-05,1.0364796253e-05
1.9801440000e+00,1.1478683518e-05,1.2864183191e-05,1.3546694390e-05,2.4010576453e-05
1.9811440000e+00,1.0823750927e-05,3.0557119317e-05,1.2449660971e-05,1.3698239854e-05
1.9821440000e+00,1.4674093109e-05,2.8411106541e-05,1.5150458239e-05,1.4154827113e-05
1.9831440000e+00,1.5913339666e-05,4.0750084736e-05,1.6705749658e-05,-3.8687799133e-06
1.9841440000e+00,5.6693934312e-06,6.9284187703e-06,7.1341473813e-06,-4.5249662435e-06
1.9851440000e+00,1.8476054038e-06,1.6023794160e-05,7.8414046811e-07,-7.5406937867e-06
1.9861440000e+00,-9.0034982350e-06,1.0803414625e-05,-9.3599364845e-06,9.2252803370e-06
1.9871440000e+00,1.6577605493e-05,1.4544833903e-05,1.5803580027e-05,1.8497970814e-05
1.9881440000e+00,1.3418131857e-05,1.4880657545e-05,1.4545808881e-05,1.5496867491e-05
1.9891440000e+00,1.9818700821e-05,1.0749649846e-05,1.9755463654e-05,1.2313855223e-05
1.9901440000e+00,9.2333593784e-06,3.0563478504e-06,9.0373805506e-06,1.3401417164e-05
1.9911440000e+00,1.6128818970e-05,-8.0804356912e-06,1.5935069314e-05,2.7866351957e-05
1.9921440000e+00,1.4435631783e-05,8.7199432528e-06,1.5712068489e-05,2.9213964808e-05
1.9931440000e+00,2.6253255783e-05,1.6378979126e-05,2.6671956221e-05,3.8858273911e-05
1.9941440000e+00,3.5496275814e-05,1.8284859834e-05,3.6088807974e-05,7.3547798820e-06
1.9951440000e+00,3.4177774069e-05,5.7996276155e-06,3.4392975067e-05,1.5951087335e-05
1.9961440000e+00,1.7845266484e-05,1.5387944586e-05,1.8126906070e-05,1.0663569810e-05
1.9971440000e+00,1.1237715626e-05,1.5856789105e-05,1.0972788914e-05,1.7029036826e-05
1.9981440000e+00,2.0740091713e-05,3.0641251215e-05,2.0329052859e-05,1.5366773368e-05
1.9991440000e+00,1.4494550669e-05,3.5122011468e-05,1.5301586245e-05,1.3462007701e-05
2.0001440000e+00,1.6380234229e-05,3.7425557821e-05,1.6529549612e-05,5.5635341596e-06
2.0011440000e+00,-4.2147717068e-06,2.1496844056e-05,-3.6377007291e-06,-7.7014319686e-06
2.0021440000e+00,7.3650392096e-07,9.0811172413e-06,-7.9246200357e-07,2.6730269838e-06
2.0031440000e+00,-1.1356213690e-05,1.6195675926e-05,-1.1147142686e-05,1.5318719306e-05
2.0041440000e+00,1.8213682779e-05,1.6570778826e-05,1.8241958969e-05,1.9190651074e-05
2.0051440000e+00,1.7990683773e-05,1.6187319488e-05,1.7291595213e-05,4.8538613555e-06
2.0061440000e+00,1.9103874365e-05,-1.6653807506e-06,1.7624355678e-05,1.3513126760e-05
2.0071440000e+00,1.4284503777e-05,1.1798580317e-06,1.4536337403e-05,1.4641221242e-05
2.0081440000e+00,1.2529612832e-05,-1.0942109839e-05,1.5168705431e-05,3.3111802622e-05
2.0091440000e+00,2.2800999432e-05,2.2231170078e-05,2.3025113478e-05,3.3300122595e-05
2.0101440000e+00,2.6521664040e-05,1.3872629097e-05,2.7864680305e-05,3.8657559344e-05
2.0111440000e+00,3.7391429942e-05,1.8873630324e-05,3.8822618080e-05,2.0166642571e-05
2.0121440000e+00,1.3094148017e-05,1.5227763470e-05,1.3852571101e-05,1.1667976651e-05
2.0131440000e+00,1.4091311641e-05,1.2070658158e-05,1.4838313291e-05,1.4077939340e-05
2.0141440000e+00,8.8394517661e-06,1.9941273422e-05,8.4635130406e-06,1.6536096155e-05
2.0151440000e+00,1.9970942958e-05,2.6333205824e-05,2.0557901735e-05,1.6196650904e-05
2.0161440000e+00,1.3796717212e-05,3.7246431020e-05,1.4734404431e-05,2.0965132990e-06
2.0171440000e+00,1.4741230189e-05,2.1383741114e-05,1.4799034034e-05,8.1924105189e-07
2.0181440000e+00,2.7839002996e-06,1.2819749827e-05,2.9961754535e-06,-1.0789311091e-05
2.0191440000e+00,-6.0296961237e-06,1.0254340850e-05,-7.5702228060e-06,2.1160323740e-05
2.0201440000e+00,-4.1885855353e-06,2.3718072043e-05,-4.6375112106e-06,1.3295419194e-05
2.0211440000e+00,1.1405279110e-05,1.4828146050e-05,1.1305270164e-05,1.9974006136e-05
2.0221440000e+00,2.1211024432e-05,1.3410749489e-05,1.9755323592e-05,1.3344726540e-05
2.0231440000e+00,9.0210842245e-06,-1.2483520777e-06,9.2364234661e-06,1.4519761862e-05
2.0241440000e+00,1.4612388441e-05,-5.1257161431e-06,1.4937486412e-05,1.7565296730e-05
2.0251440000e+00,1.3038571524e-05,-8.0605168478e-06,1.3640296856e-05,2.5965764507e-05
2.0261440000e+00,3.2309504604e-05,7.6135770541e-06,3.2931424357e-05,3.7182220694e-05
2.0271440000e+00,2.7925687391e-05,2.0630750441e-05,3.0418388633e-05,2.7186346415e-05
2.0281440000e+00,4.0005452320e-05,1.2921152120e-05,4.1240102291e-05,1.4372255464e-05
2.0291440000e+00,1.1030871974e-05,1.2917808817e-05,9.9917824627e-06,1.0365771232e-05
2.0301440000e+00,1.3691833374e-05,1.3617453078e-05,1.2684501598e-05,2.5219876989e-05
2.0311440000e+00,1.0516760085e-05,3.1092404242e-05,1.1795703358e-05,1.4289379578e-05
2.0321440000e+00,1.4323643882e-05,2.8506101444e-05,1.5248934687e-05,1.5430985513e-05
2.0331440000e+00,1.5010334209e-05,4.0903301851e-05,1.6450156181e-05,-2.2971917133e-06
2.0341440000e+00,6.7118257903e-06,6.8190774982e-06,7.1815052252e-06,-3.3913001971e-06
2.0351440000e+00,2.4674375254e-06,1.4873275177e-05,1.5432608507e-06,-9.2131267593e-06
2.0361440000e+00,-8.9369177658e-06,1.0715523786e-05,-8.5970550572e-06,9.1900401458e-06
2.0371440000e+00,1.5541021639e-05,1.4777026990e-05,1.5297408027e-05,1.7921456674e-05
2.0381440000e+00,1.5347830413e-05,1.6121435692e-05,1.4304004253e-05,1.5841884306e-05
2.0391440000e+00,1.9557814085e-05,1.0927798940e-05,1.9255698135e-05,1.2409546798e-05
2.0401440000e+00,8.9804116215e-06,3.9809424379e-06,8.9818049673e-06,1.3683754332e-05
2.0411440000e+00,1.6286910977e-05,-8.4576277004e-06,1.5919189536e-05,2.7705054890e-05
2.0421440000e+00,1.4538008145e-05,8.7083817562e-06,1.5373041606e-05,3.0259878258e-05
2.0431440000e+00,2.5870769605e-05,1.6904514268e-05,2.7559777664e-05,3.9297170588e-05
2.0441440000e+00,3.5212407965e-05,1.8459804778e-05,3.6492467189e-05,8.0063700807e-06
