# Saved on 2025-06-25T13:30:54.389824
# Name: Shreenidhi
# Sample_ID: Batch3_F5_TPTE34
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -5
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 11
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.9
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S),Conductance_Target_6 (S),Conductance_Target_7 (S),Conductance_Target_8 (S),Conductance_Target_9 (S),Conductance_Target_10 (S),Conductance_Target_11 (S)
1.6901440000e+00,3.9164176997e-04,4.9865124311e-04,5.6775421399e-04,6.4545376517e-04,7.6463838923e-04,8.3895072748e-04,9.2222297098e-04,1.0054023733e-03,1.0765194747e-03,1.2306295685e-03,1.2662929657e-03
1.6911440000e+00,3.9715097955e-04,4.9865164328e-04,5.8010024077e-04,6.4532629040e-04,7.6570533565e-04,8.3693121269e-04,9.2741807748e-04,1.0060789646e-03,1.0831811232e-03,1.2137443264e-03,1.3013082207e-03
1.6921440000e+00,4.0145583625e-04,5.0819726312e-04,5.7486344303e-04,6.5335101681e-04,7.6958538557e-04,8.3573395386e-04,9.2554364528e-04,1.0047919204e-03,1.0739113350e-03,1.2144100037e-03,1.2927637727e-03
1.6931440000e+00,4.0295974031e-04,5.0477865443e-04,5.7624267356e-04,6.5318294219e-04,7.5954594649e-04,8.3499289758e-04,9.3985909189e-04,1.0044898227e-03,1.0665469017e-03,1.2205803068e-03,1.2998771854e-03
1.6941440000e+00,3.9837297663e-04,5.1022623666e-04,5.7417993958e-04,6.5548701969e-04,7.6314674516e-04,8.4371247794e-04,9.3051407021e-04,1.0081733490e-03,1.0794772243e-03,1.2186929962e-03,1.2949368102e-03
1.6951440000e+00,3.9457561797e-04,5.0665010349e-04,5.7305831433e-04,6.3969928306e-04,7.6282587543e-04,8.3786741016e-04,9.2651782325e-04,1.0022028437e-03,1.0672947246e-03,1.2203022197e-03,1.3083381054e-03
1.6961440000e+00,3.9998954890e-04,5.0783379265e-04,5.7756587921e-04,6.4914172981e-04,7.6592128607e-04,8.3812316007e-04,9.2134323495e-04,1.0114258475e-03,1.0691519128e-03,1.2128391245e-03,1.2959331798e-03
1.6971440000e+00,3.9899852709e-04,5.0502476370e-04,5.7785797253e-04,6.4700194343e-04,7.5570926128e-04,8.4026971308e-04,9.2947273515e-04,1.0051217396e-03,1.0739944264e-03,1.2220024655e-03,1.3019482139e-03
1.6981440000e+00,3.9692647988e-04,5.0535418268e-04,5.8212481235e-04,6.4948326326e-04,7.6357158832e-04,8.5033585492e-04,9.2894966656e-04,1.0041410860e-03,1.0795432172e-03,1.2191306450e-03,1.2787316518e-03
1.6991440000e+00,3.8971051254e-04,5.0526003179e-04,5.7376586483e-04,6.4780688263e-04,7.6123120380e-04,8.4445142420e-04,9.3026188551e-04,1.0054836457e-03,1.0718126578e-03,1.2211820285e-03,1.2977875303e-03
1.7001440000e+00,3.8971771573e-04,5.0056467444e-04,5.7746055973e-04,6.4791107434e-04,7.7329052147e-04,8.4873936430e-04,9.4111885119e-04,1.0157889483e-03,1.0735693650e-03,1.2188302208e-03,1.2929257355e-03
1.7011440000e+00,3.8343972847e-04,4.9860274885e-04,5.7972461946e-04,6.4959793235e-04,7.6634016295e-04,8.3553903096e-04,9.3993017799e-04,1.0066608229e-03,1.0621556430e-03,1.2295661145e-03,1.2853213411e-03
1.7021440000e+00,3.9393802581e-04,4.9545753427e-04,5.8472673118e-04,6.4130173996e-04,7.7238968515e-04,8.4286693891e-04,9.4085080491e-04,1.0082517838e-03,1.0719340935e-03,1.2136952137e-03,1.2903199240e-03
1.7031440000e+00,3.9155849663e-04,5.0717218983e-04,5.7689325331e-04,6.4651845605e-04,7.6784846897e-04,8.4225910541e-04,9.3432317954e-04,9.9948403658e-04,1.0687224130e-03,1.2183940999e-03,1.2885768956e-03
1.7041440000e+00,3.9390961319e-04,5.0000966439e-04,5.7791097788e-04,6.4694213506e-04,7.6826181612e-04,8.3679733507e-04,9.4344293757e-04,1.0022211063e-03,1.0636623483e-03,1.2076898565e-03,1.2944205082e-03
1.7051440000e+00,3.9153885155e-04,5.0371752877e-04,5.7350884163e-04,6.4717438363e-04,7.6845535659e-04,8.4203966253e-04,9.3767674116e-04,1.0007105448e-03,1.0765629850e-03,1.2126335787e-03,1.2879070709e-03
1.7061440000e+00,3.9074151573e-04,4.9540227337e-04,5.7000568631e-04,6.3826119003e-04,7.6421565609e-04,8.4061481175e-04,9.4045863079e-04,9.9712073279e-04,1.0696751269e-03,1.2164805230e-03,1.3015978038e-03
1.7071440000e+00,3.9536629629e-04,4.9884645705e-04,5.6902783399e-04,6.4616571763e-04,7.6695090684e-04,8.4195075033e-04,9.2802198196e-04,9.9902361399e-04,1.0726010805e-03,1.2108642841e-03,1.2978163431e-03
1.7081440000e+00,3.9804217522e-04,4.9908805522e-04,5.7149842178e-04,6.4524625486e-04,7.5891708548e-04,8.3552011347e-04,9.2713686172e-04,1.0046133684e-03,1.0715276585e-03,1.2191415590e-03,1.2929081277e-03
1.7091440000e+00,4.0260532842e-04,5.0568836741e-04,5.7619898143e-04,6.5282481955e-04,7.6005751907e-04,8.4688355855e-04,9.2347567261e-04,1.0079656931e-03,1.0800771997e-03,1.2140897888e-03,1.2861123832e-03
1.7101440000e+00,3.9239977923e-04,5.0887996622e-04,5.7070094044e-04,6.4991152612e-04,7.5821750215e-04,8.4120627434e-04,9.3300557637e-04,1.0065989045e-03,1.0765902698e-03,1.2107996736e-03,1.2743132538e-03
1.7111440000e+00,3.9698938053e-04,5.0701328291e-04,5.7101988205e-04,6.5432999691e-04,7.7455792052e-04,8.3950333646e-04,9.2821850558e-04,1.0150400340e-03,1.0780873708e-03,1.2147606321e-03,1.2715414050e-03
1.7121440000e+00,3.9568352804e-04,5.0391361583e-04,5.7270812249e-04,6.5309315687e-04,7.6336757047e-04,8.3379411080e-04,9.3058515631e-04,1.0089558782e-03,1.0549569561e-03,1.2234614405e-03,1.2756203068e-03
1.7131440000e+00,4.0319922846e-04,5.0023274525e-04,5.8162335336e-04,6.4704210672e-04,7.6490556239e-04,8.4456834884e-04,9.3462047516e-04,1.0097290215e-03,1.0727495101e-03,1.2214212620e-03,1.2766408327e-03
1.7141440000e+00,3.9896345697e-04,5.0899714552e-04,5.7871013269e-04,6.5034764702e-04,7.5918782386e-04,8.4044979303e-04,9.2965536169e-04,9.8166128737e-04,1.0705969908e-03,1.2247527775e-03,1.2755092757e-03
1.7151440000e+00,3.9766131522e-04,5.0493275921e-04,5.8337282098e-04,6.4847445174e-04,7.6606847870e-04,8.4728053480e-04,9.3327289505e-04,1.0069444397e-03,1.0714415839e-03,1.2029922073e-03,1.2870729552e-03
1.7161440000e+00,3.9239032048e-04,5.0417838793e-04,5.7204990298e-04,6.4915504481e-04,7.6232259744e-04,8.4425439127e-04,9.3150454632e-04,1.0035564628e-03,1.0734415264e-03,1.2209061242e-03,1.2753790361e-03
1.7171440000e+00,3.8853697333e-04,4.9395166570e-04,5.7680914324e-04,6.4220032073e-04,7.6264943345e-04,8.4580758994e-04,9.3546659627e-04,9.9480057543e-04,1.0731097427e-03,1.2211587455e-03,1.2785500439e-03
1.7181440000e+00,3.8839774788e-04,4.9767437304e-04,5.7707478845e-04,6.4351210312e-04,7.6981392340e-04,8.4818901087e-04,9.3039176136e-04,1.0046010721e-03,1.0804842896e-03,1.2180588965e-03,1.2961612083e-03
1.7191440000e+00,3.9030284825e-04,4.9247348215e-04,5.7720058976e-04,6.3971092459e-04,7.6776123024e-04,8.4289538790e-04,9.2948204838e-04,1.0064846720e-03,1.0718375415e-03,1.2208981207e-03,1.2984631758e-03
1.7201440000e+00,3.9418133383e-04,4.9914135161e-04,5.7694160205e-04,6.5494481532e-04,7.6775715570e-04,8.4472289018e-04,9.3178357929e-04,1.0016938177e-03,1.0823597404e-03,1.2210689601e-03,1.2828268518e-03
1.7211440000e+00,3.8902144297e-04,5.0027090765e-04,5.7525165175e-04,6.4612278948e-04,7.6411146438e-04,8.4285027697e-04,9.3759925221e-04,1.0011858103e-03,1.0801127792e-03,1.2254164903e-03,1.2895712280e-03
1.7221440000e+00,3.9038935938e-04,4.9867045163e-04,5.7478187955e-04,6.4846724854e-04,7.7273878560e-04,8.4560873802e-04,9.2751462944e-04,1.0071594443e-03,1.0743416351e-03,1.2147446250e-03,1.2909926591e-03
1.7231440000e+00,3.9113834646e-04,4.9893667892e-04,5.6846136431e-04,6.4563588239e-04,7.6675947639e-04,8.3170663856e-04,9.3221249699e-04,9.9677141407e-04,1.0639423999e-03,1.2247361883e-03,1.3090287393e-03
1.7241440000e+00,4.0219772927e-04,4.9850845244e-04,5.7720626501e-04,6.4520216256e-04,7.6871590863e-04,8.3750492195e-04,9.3148075393e-04,9.9463730294e-04,1.0752042726e-03,1.2141713523e-03,1.2903976312e-03
1.7251440000e+00,3.9745591494e-04,5.0319744332e-04,5.7492408814e-04,6.4819018007e-04,7.5674579421e-04,8.3748316683e-04,9.2655980552e-04,9.9689947092e-04,1.0732041846e-03,1.2166088709e-03,1.2947208597e-03
1.7261440000e+00,4.0399329009e-04,5.0445363740e-04,5.7393550378e-04,6.4645697421e-04,7.6340067608e-04,8.4856590547e-04,9.2863301688e-04,1.0036861204e-03,1.0807506624e-03,1.2027435878e-03,1.3003809727e-03
1.7271440000e+00,3.9398597437e-04,5.0810114772e-04,5.6811117247e-04,6.5397973231e-04,7.5822041254e-04,8.4177328972e-04,9.2531132395e-04,1.0069984273e-03,1.0732463124e-03,1.2236509065e-03,1.2976935250e-03
1.7281440000e+00,3.9874492359e-04,4.9516856961e-04,5.7487333834e-04,6.4930871304e-04,7.6322241512e-04,8.4124301793e-04,9.3184688012e-04,1.0142332030e-03,1.0748406930e-03,1.2217870972e-03,1.3026676606e-03
1.7291440000e+00,3.9775321056e-04,5.0241142162e-04,5.7450070017e-04,6.4757870859e-04,7.6434422226e-04,8.4545798018e-04,9.2501817562e-04,1.0074585589e-03,1.0780470620e-03,1.2292101746e-03,1.2931149104e-03
1.7301440000e+00,3.9791691961e-04,5.0156559155e-04,5.7918656239e-04,6.4839230618e-04,7.6390650065e-04,8.3942686615e-04,9.2964946816e-04,1.0100107465e-03,1.0806453065e-03,1.2231536675e-03,1.3042081264e-03
1.7311440000e+00,4.0128703404e-04,5.0744081818e-04,5.8188023104e-04,6.5621308750e-04,7.6518917922e-04,8.4358813183e-04,9.3048562121e-04,1.0032973660e-03,1.0873236897e-03,1.2214526942e-03,1.2890476501e-03
1.7321440000e+00,3.9320206270e-04,5.0301914598e-04,5.8244077081e-04,6.4899228164e-04,7.6208110841e-04,8.4219245764e-04,9.4135662948e-04,9.9895274616e-04,1.0711825598e-03,1.2194050942e-03,1.2939044973e-03
1.7331440000e+00,3.9173493860e-04,5.0391234254e-04,5.8020061260e-04,6.4910542278e-04,7.6991491369e-04,8.4479339421e-04,9.3250586360e-04,1.0083274537e-03,1.0719745478e-03,1.2105216592e-03,1.2976868311e-03
1.7341440000e+00,3.8588288589e-04,5.0181271945e-04,5.7577657572e-04,6.4000611019e-04,7.6824602729e-04,8.3526589151e-04,9.3652030046e-04,1.0080827633e-03,1.0680295964e-03,1.2157337915e-03,1.3060684432e-03
1.7351440000e+00,3.9633257984e-04,4.9496640713e-04,5.8187175455e-04,6.4477622800e-04,7.7068492828e-04,8.4113606135e-04,9.2482106993e-04,1.0067891708e-03,1.0675332305e-03,1.2088499352e-03,1.2915847765e-03
1.7361440000e+00,3.9267404645e-04,4.9650552683e-04,5.8123729104e-04,6.3853243773e-04,7.5567906606e-04,8.4448183770e-04,9.3209018814e-04,9.9287921330e-04,1.0658877000e-03,1.2116408470e-03,1.2992529082e-03
1.7371440000e+00,3.9393238694e-04,5.0006310630e-04,5.7926670706e-04,6.4134052081e-04,7.6445561717e-04,8.5274492449e-04,9.3112634204e-04,1.0033699073e-03,1.0990912415e-03,1.1995358363e-03,1.2949733355e-03
1.7381440000e+00,3.8564157876e-04,5.0180307881e-04,5.6954100728e-04,6.4689906139e-04,7.6584750786e-04,8.3802755398e-04,9.2765316367e-04,1.0018326429e-03,1.0703328007e-03,1.2167711975e-03,1.2985475769e-03
1.7391440000e+00,3.9282080252e-04,4.9348345783e-04,5.7247838413e-04,6.4522959292e-04,7.6956668636e-04,8.4357991000e-04,9.2958609457e-04,1.0201655095e-03,1.0735328397e-03,1.2171745038e-03,1.2984004570e-03
1.7401440000e+00,3.9251230191e-04,4.9748083256e-04,5.6895700254e-04,6.4383413701e-04,7.6308991993e-04,8.3990598796e-04,9.2757385573e-04,1.0047803516e-03,1.0742789891e-03,1.2368352327e-03,1.2910348596e-03
1.7411440000e+00,3.9675709559e-04,4.9744816351e-04,5.7874563936e-04,6.4683765231e-04,7.6604264905e-04,8.4070401499e-04,9.2911439424e-04,1.0064585513e-03,1.0721304716e-03,1.2198858894e-03,1.3034683070e-03
1.7421440000e+00,4.0019425796e-04,5.0715665566e-04,5.7896460930e-04,6.5504616941e-04,7.6730306318e-04,8.3697326772e-04,9.2468719231e-04,1.0062444926e-03,1.0732659575e-03,1.2220366625e-03,1.2933475955e-03
1.7431440000e+00,4.0252616600e-04,5.0437873142e-04,5.7430901506e-04,6.5020118200e-04,7.5915748312e-04,8.3668783191e-04,9.3853966973e-04,1.0075508908e-03,1.0678570834e-03,1.2208665430e-03,1.2816557137e-03
1.7441440000e+00,3.9833266783e-04,5.0945956900e-04,5.7573019149e-04,6.5467298555e-04,7.6363634435e-04,8.4609644546e-04,9.2951078841e-04,1.0070270218e-03,1.0769950313e-03,1.2202739163e-03,1.2825238809e-03
1.7451440000e+00,3.9481172280e-04,5.0428257964e-04,5.7375596953e-04,6.3949177274e-04,7.6347576396e-04,8.3935505245e-04,9.2704467534e-04,9.9137701909e-04,1.0681917047e-03,1.2136473379e-03,1.2909562793e-03
1.7461440000e+00,4.0098875616e-04,5.0281869335e-04,5.7617635321e-04,6.4925960032e-04,7.6670832641e-04,8.3959210315e-04,9.2005509941e-04,1.0111625306e-03,1.0702836153e-03,1.1976441601e-03,1.2819975382e-03
1.7471440000e+00,4.0092258132e-04,5.0352369726e-04,5.7799581555e-04,6.4619867771e-04,7.5686060882e-04,8.3870982053e-04,9.3005037343e-04,1.0037360335e-03,1.0722880688e-03,1.2182230421e-03,1.2823063298e-03
1.7481440000e+00,4.0136197640e-04,5.0323687901e-04,5.8326098952e-04,6.4810999902e-04,7.6194162830e-04,8.5074636445e-04,9.2937123554e-04,1.0038639448e-03,1.0799684242e-03,1.2118411541e-03,1.2610091653e-03
1.7491440000e+00,3.9087950427e-04,5.0314894906e-04,5.7300134358e-04,6.4927931817e-04,7.6229429396e-04,8.4208448243e-04,9.2892929388e-04,1.0070784629e-03,1.0803568148e-03,1.2052094826e-03,1.2793674250e-03
1.7501440000e+00,3.9197751903e-04,4.9655627663e-04,5.7662873587e-04,6.4887426561e-04,7.7172851888e-04,8.4935461928e-04,9.3290524092e-04,1.0167623259e-03,1.0737716366e-03,1.2149140093e-03,1.2704559776e-03
1.7511440000e+00,3.8628564653e-04,4.9740632676e-04,5.7912278862e-04,6.4925596234e-04,7.6504060416e-04,8.3375125541e-04,9.3141825346e-04,1.0059329361e-03,1.0643792484e-03,1.2300025264e-03,1.2725255510e-03
1.7521440000e+00,3.9570390072e-04,4.9367259635e-04,5.8452755184e-04,6.4175270381e-04,7.7234493801e-04,8.4369683464e-04,9.3484719400e-04,1.0052473954e-03,1.0688680777e-03,1.2211785361e-03,1.2760261598e-03
1.7531440000e+00,3.9221162297e-04,5.0627491873e-04,5.7633711549e-04,6.4700194343e-04,7.6632153650e-04,8.4193488874e-04,9.2550741101e-04,9.9814198620e-04,1.0689995543e-03,1.2227470870e-03,1.2748914014e-03
1.7541440000e+00,3.9336675400e-04,4.9918224249e-04,5.7774006564e-04,6.4653104346e-04,7.6547272329e-04,8.3942220954e-04,9.3590977485e-04,1.0044621013e-03,1.0630960605e-03,1.2027365301e-03,1.2835979578e-03
1.7551440000e+00,3.9164613554e-04,4.9993290304e-04,5.7331475546e-04,6.4606239903e-04,7.6880976849e-04,8.4108214651e-04,9.3101916718e-04,1.0014155851e-03,1.0751444643e-03,1.2145291839e-03,1.2743711704e-03
1.7561440000e+00,3.9122387534e-04,4.9461850722e-04,5.6968874560e-04,6.3711871917e-04,7.6403885032e-04,8.3861807070e-04,9.3028873380e-04,1.0013060091e-03,1.0710372590e-03,1.2004849123e-03,1.2859735580e-03
1.7571440000e+00,3.9476690290e-04,4.9808844778e-04,5.6948203564e-04,6.4608488174e-04,7.6754593465e-04,8.4039907961e-04,9.1894020443e-04,1.0072411533e-03,1.0730190843e-03,1.2038404384e-03,1.2819770200e-03
1.7581440000e+00,3.9906029997e-04,4.9762940762e-04,5.7185876358e-04,6.4349005697e-04,7.6012074715e-04,8.3933708083e-04,9.2570975539e-04,1.0093129822e-03,1.0724806634e-03,1.2175323354e-03,1.2776986114e-03
1.7591440000e+00,4.0278555389e-04,5.0272581575e-04,5.7576864492e-04,6.5318054112e-04,7.6370772149e-04,8.4743551270e-04,9.2143825896e-04,1.0033017315e-03,1.0785488121e-03,1.2143669301e-03,1.2681446970e-03
1.7601440000e+00,3.9296370232e-04,5.0793420087e-04,5.7052253396e-04,6.5107313276e-04,7.5969604950e-04,8.4193532530e-04,9.3464193924e-04,1.0040195048e-03,1.0774947441e-03,1.2176749442e-03,1.2770450849e-03
1.7611440000e+00,3.9687500248e-04,5.0661208661e-04,5.7377645135e-04,6.5470943809e-04,7.7514516306e-04,8.3870232629e-04,9.2553440481e-04,1.0182700498e-03,1.0778714932e-03,1.2173088180e-03,1.2744888954e-03
1.7621440000e+00,3.9835740608e-04,5.0369333621e-04,5.7800258219e-04,6.5528001869e-04,7.6419601100e-04,8.3260900283e-04,9.2937720183e-04,1.0085344547e-03,1.0589244630e-03,1.2284824334e-03,1.2809371401e-03
1.7631440000e+00,4.0723349230e-04,5.0055703468e-04,5.8616151364e-04,6.4849424234e-04,7.6507014455e-04,8.4411738499e-04,9.3264694442e-04,1.0111951269e-03,1.0716751422e-03,1.2179486657e-03,1.2775116193e-03
1.7641440000e+00,3.9711463614e-04,5.0986458518e-04,5.8332545450e-04,6.5032174462e-04,7.6008087490e-04,8.4303872427e-04,9.2720205430e-04,9.9160519312e-04,1.0703782027e-03,1.2196979515e-03,1.2760996469e-03
1.7651440000e+00,3.9821152313e-04,5.0461523642e-04,5.8772489865e-04,6.4931635279e-04,7.6430515037e-04,8.4471750597e-04,9.3150185421e-04,1.0069171549e-03,1.0707334150e-03,1.1960911070e-03,1.2837102986e-03
1.7661440000e+00,3.9255388401e-04,5.0512629969e-04,5.7697907323e-04,6.4946776547e-04,7.6481032011e-04,8.4374063590e-04,9.2914378911e-04,1.0043771181e-03,1.0719096463e-03,1.2144687207e-03,1.2691419397e-03
1.7671440000e+00,3.8750666135e-04,4.9393511290e-04,5.8077937865e-04,6.4119543822e-04,7.6348973380e-04,8.4548555606e-04,9.3387061497e-04,1.0073567682e-03,1.0707003821e-03,1.2023875752e-03,1.2744346168e-03
1.7681440000e+00,3.8651127397e-04,4.9838035920e-04,5.8108744270e-04,6.4264451794e-04,7.6886164607e-04,8.4852712462e-04,9.1844740382e-04,9.9542812677e-04,1.0782098252e-03,1.2127007358e-03,1.2771550973e-03
1.7691440000e+00,3.9464572183e-04,4.9220077926e-04,5.8072735555e-04,6.4055260736e-04,7.6768323197e-04,8.4225765022e-04,9.2768241302e-04,9.9745891930e-04,1.0679617117e-03,1.2010333739e-03,1.2802318088e-03
1.7701440000e+00,3.9463753637e-04,4.9721336836e-04,5.8064382756e-04,6.5671731136e-04,7.6759977674e-04,8.4494400653e-04,9.3144473794e-04,1.0110589938e-03,1.0740474681e-03,1.2010239152e-03,1.2683861132e-03
1.7711440000e+00,3.8884645619e-04,4.9999791372e-04,5.7880770328e-04,6.4613464929e-04,7.6203985373e-04,8.4256993432e-04,9.3162809208e-04,9.8905213235e-04,1.0767795902e-03,1.2085577328e-03,1.2775810319e-03
1.7721440000e+00,3.8974994823e-04,4.9859834689e-04,5.7528108300e-04,6.4776206273e-04,7.7106466051e-04,8.4725426859e-04,9.2876151029e-04,1.0233223293e-03,1.0714439850e-03,1.2180483463e-03,1.2746798166e-03
1.7731440000e+00,3.9240825572e-04,4.9763391871e-04,5.7014014601e-04,6.4757536165e-04,7.6799369708e-04,8.3239749074e-04,9.2922040494e-04,1.0059972556e-03,1.0625359573e-03,1.2264010729e-03,1.2932674144e-03
1.7741440000e+00,4.0103030187e-04,4.9808928452e-04,5.7936384110e-04,6.4813400968e-04,7.6648750110e-04,8.4024155512e-04,9.2804417363e-04,1.0062880756e-03,1.0739437857e-03,1.2153470016e-03,1.2759907986e-03
1.7751440000e+00,3.9880469558e-04,5.0469087000e-04,5.7478500821e-04,6.4832347562e-04,7.5543277489e-04,8.3254039055e-04,9.2432244855e-04,9.9704157037e-04,1.0727995686e-03,1.2231250003e-03,1.2796338706e-03
1.7761440000e+00,4.0402395825e-04,5.0632581406e-04,5.7429428125e-04,6.4761661633e-04,7.6234617154e-04,8.4890685685e-04,9.2472044344e-04,1.0015461885e-03,1.0795672279e-03,1.2153787975e-03,1.2829959451e-03
1.7771440000e+00,3.9383186959e-04,5.0897298934e-04,5.6634220527e-04,6.5432468546e-04,7.5841184298e-04,8.3928433014e-04,9.2193979071e-04,1.0069312702e-03,1.0727024346e-03,1.2218083430e-03,1.2756543583e-03
1.7781440000e+00,4.0042283217e-04,4.9612594012e-04,5.7413213653e-04,6.4747750002e-04,7.6411575719e-04,8.4390165284e-04,9.3096234195e-04,1.0145931446e-03,1.0747155466e-03,1.2130656978e-03,1.2811394117e-03
1.7791440000e+00,3.9937669499e-04,5.0439230108e-04,5.7475346694e-04,6.4772335463e-04,7.6439057011e-04,8.4304243501e-04,9.2211950687e-04,1.0097513587e-03,1.0778681462e-03,1.2304390839e-03,1.2723877444e-03
1.7801440000e+00,3.9785980334e-04,5.0077829655e-04,5.8087098296e-04,6.4814732468e-04,7.6382071711e-04,8.3906874352e-04,9.2739515821e-04,1.0117419879e-03,1.0693429067e-03,1.2114963465e-03,1.2836918177e-03
1.7811440000e+00,3.9745958929e-04,5.0666876632e-04,5.8441841247e-04,6.5837346483e-04,7.6578151493e-04,8.4653227532e-04,9.2740549007e-04,1.0118690989e-03,1.0727502377e-03,1.2269329454e-03,1.2720590166e-03
1.7821440000e+00,3.9416845539e-04,5.0332055253e-04,5.8199559135e-04,6.5027059463e-04,7.6361728134e-04,8.4314444393e-04,9.3880858913e-04,9.8990320112e-04,1.0701878637e-03,1.2278539361e-03,1.2767611770e-03
1.7831440000e+00,3.9273978473e-04,5.0206985179e-04,5.8149427787e-04,6.5224921855e-04,7.6977114077e-04,8.4790430265e-04,9.3196496891e-04,1.0025595111e-03,1.0728486086e-03,1.2161719496e-03,1.2778492237e-03
1.7841440000e+00,3.8691447116e-04,5.0409780670e-04,5.7744218793e-04,6.4392770582e-04,7.6792763139e-04,8.3557140897e-04,9.3728573120e-04,1.0078178457e-03,1.0652069614e-03,1.2200941273e-03,1.2907652126e-03
1.7851440000e+00,3.9694019506e-04,4.9335605581e-04,5.8300553064e-04,6.4415980887e-04,7.7086406236e-04,8.3977829490e-04,9.2261921964e-04,1.0096888582e-03,1.0692829528e-03,1.2145717483e-03,1.2775760842e-03
1.7861440000e+00,3.9326256228e-04,4.9604364904e-04,5.8035173424e-04,6.4141924668e-04,7.5597876275e-04,8.4250110376e-04,9.3138281954e-04,9.9735923868e-04,1.0703250155e-03,1.2121663167e-03,1.2759557285e-03
1.7871440000e+00,3.9370097511e-04,4.9869478971e-04,5.7982797443e-04,6.4187064709e-04,7.6654629083e-04,8.4878913185e-04,9.2867216154e-04,9.8875629192e-04,1.0873679275e-03,1.2128427625e-03,1.2692117889e-03
1.7881440000e+00,3.8710080844e-04,5.0095273764e-04,5.6986049458e-04,6.4989479142e-04,7.6593671110e-04,8.3713821368e-04,9.2460155429e-04,9.9618191598e-04,1.0704788292e-03,1.2227144907e-03,1.2933919788e-03
1.7891440000e+00,3.9244248910e-04,4.9353377108e-04,5.7360892242e-04,6.4478241256e-04,7.6975404227e-04,8.3978862676e-04,9.2893904366e-04,1.0065836250e-03,1.0702875443e-03,1.2050709483e-03,1.2930776575e-03
1.7901440000e+00,3.9211972762e-04,4.9601367209e-04,5.6988850702e-04,6.4593303250e-04,7.6507058111e-04,8.3686878497e-04,9.2637797934e-04,1.0035446030e-03,1.0734968237e-03,1.2352119666e-03,1.2853300723e-03
1.7911440000e+00,3.9803424443e-04,4.9739290262e-04,5.7859804656e-04,6.4723884861e-04,7.6608514064e-04,8.3436993009e-04,9.2920628958e-04,9.9437209428e-04,1.0724594176e-03,1.2136077567e-03,1.2993851851e-03
1.7921440000e+00,4.0034028643e-04,5.0668815675e-04,5.7567420299e-04,6.5546184487e-04,7.6623502537e-04,8.3508901298e-04,9.2369729828e-04,1.0049631237e-03,1.0736360855e-03,1.2186388631e-03,1.2959699961e-03
1.7931440000e+00,4.0208378778e-04,5.0321028539e-04,5.7536588429e-04,6.5157488280e-04,7.6068921771e-04,8.3450235252e-04,9.3666436442e-04,9.9380617030e-04,1.0691523494e-03,1.2191839778e-03,1.3035078882e-03
