# Saved on 2025-07-09T13:58:03.021910
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE01
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 4000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.00075
#   num_level: 8
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.3
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_400.00 uS,Conductance_Target_450.00 uS,Conductance_Target_500.00 uS,Conductance_Target_550.00 uS,Conductance_Target_600.00 uS,Conductance_Target_650.00 uS,Conductance_Target_700.00 uS,Conductance_Target_750.00 uS
1.7931440000e+00,3.8700411096e-04,4.4217584218e-04,4.8531255743e-04,5.6833421695e-04,6.0287933593e-04,6.4008774643e-04,6.7786189902e-04,7.5548305176e-04
1.7941440000e+00,3.8686648622e-04,4.3105217628e-04,4.8617494031e-04,5.8484823967e-04,6.0201851738e-04,6.3929495809e-04,6.7678112828e-04,7.5668562204e-04
1.7951440000e+00,3.8706417399e-04,4.4289990910e-04,4.8597743444e-04,5.7511904743e-04,6.0548307374e-04,6.3983738073e-04,7.0089845394e-04,7.5729745731e-04
1.7961440000e+00,3.8735579437e-04,4.4248128688e-04,4.8756537581e-04,5.5840140703e-04,6.0613099777e-04,6.3973064243e-04,7.0164824137e-04,7.5651965744e-04
1.7971440000e+00,3.9078779082e-04,4.4282358431e-04,4.8682060878e-04,5.6765260524e-04,6.0434078478e-04,6.3935483922e-04,6.8224922870e-04,7.5752403063e-04
1.7981440000e+00,3.8818190660e-04,4.4241773139e-04,4.8598551075e-04,5.5700325902e-04,6.0312282585e-04,6.3935462094e-04,6.7749708251e-04,7.5716881838e-04
1.7991440000e+00,3.9092643419e-04,4.4008989789e-04,4.8472309572e-04,5.5731794419e-04,6.0570138885e-04,6.3947765739e-04,6.7801847763e-04,7.5552408816e-04
1.8001440000e+00,3.9069171180e-04,4.3933625420e-04,4.8608926591e-04,5.6791708630e-04,6.0534657678e-04,6.3939936808e-04,7.0187925303e-04,7.5719886809e-04
1.8011440000e+00,3.9136077248e-04,4.3962343625e-04,4.8565874749e-04,5.5748088926e-04,6.0313763242e-04,6.3970590418e-04,7.0237139880e-04,7.5695017586e-04
1.8021440000e+00,3.9040649426e-04,4.4195468945e-04,4.8711110139e-04,5.7137571275e-04,6.0712616687e-04,6.3970343035e-04,6.8023095082e-04,7.5656760600e-04
1.8031440000e+00,3.9144189941e-04,4.4285432523e-04,4.8740595957e-04,5.5751777836e-04,6.0728852986e-04,6.3935949584e-04,6.9916182838e-04,7.5673822721e-04
1.8041440000e+00,3.9066686440e-04,4.4298893044e-04,4.8629346566e-04,5.5756838265e-04,6.0720056354e-04,6.3962084823e-04,7.0257978223e-04,7.5626187027e-04
1.8051440000e+00,3.9072496293e-04,4.4209446060e-04,4.8529542255e-04,5.5703250837e-04,6.0183527239e-04,6.4104657213e-04,7.0133952249e-04,7.5303767517e-04
1.8061440000e+00,3.9094597014e-04,4.4197484385e-04,4.8422636610e-04,5.5721757235e-04,6.0766084061e-04,6.3992549258e-04,7.0127927756e-04,7.5503157859e-04
1.8071440000e+00,3.9062739233e-04,4.4277490815e-04,4.8682475608e-04,5.5707092542e-04,6.0598773416e-04,6.4024825406e-04,6.7843604484e-04,7.5467491115e-04
1.8081440000e+00,3.9105292672e-04,4.4415606681e-04,4.8634403356e-04,5.6022909121e-04,6.0157268308e-04,6.3981722633e-04,7.0140049502e-04,7.5400537753e-04
1.8091440000e+00,3.9082467993e-04,4.4435160817e-04,4.8557110858e-04,5.6813423726e-04,6.0685546487e-04,6.3990039052e-04,7.0214366133e-04,7.5406242104e-04
1.8101440000e+00,3.9143178583e-04,4.4456886826e-04,4.8581307055e-04,5.5674496252e-04,6.0753955040e-04,6.4000225393e-04,6.8438101152e-04,7.5586933235e-04
1.8111440000e+00,3.9154016122e-04,4.4409407565e-04,4.8631554819e-04,5.5685388361e-04,6.0536978708e-04,6.3980623963e-04,7.0169357059e-04,7.5437055784e-04
1.8121440000e+00,3.9038361138e-04,4.3357420509e-04,4.8721645726e-04,5.5728713050e-04,6.0238289734e-04,6.4075102273e-04,7.0076959673e-04,7.5360774645e-04
1.8131440000e+00,3.9112932427e-04,4.4472726586e-04,4.8564841563e-04,5.6144559494e-04,6.0403152020e-04,6.4065876359e-04,7.0188623795e-04,7.5708834629e-04
1.8141440000e+00,3.9112372178e-04,4.4438915211e-04,4.8714824516e-04,5.6834232964e-04,6.0378883063e-04,6.4057188865e-04,7.0102476457e-04,7.5771444244e-04
1.8151440000e+00,3.9073744119e-04,4.4469838031e-04,4.8581081501e-04,5.7334949815e-04,6.0760696215e-04,6.4038649725e-04,6.9665344199e-04,7.5709525845e-04
1.8161440000e+00,3.9055761590e-04,4.4488580897e-04,4.8546866310e-04,5.6814882555e-04,6.0454949562e-04,6.4056061092e-04,6.9630419603e-04,7.5616393588e-04
1.8171440000e+00,3.9105365431e-04,4.4488580897e-04,4.8534850066e-04,5.6793065596e-04,6.0639806179e-04,6.4050000219e-04,6.9594956585e-04,7.6099982834e-04
1.8181440000e+00,3.9064747398e-04,4.4474461902e-04,4.8543461162e-04,5.5662698287e-04,6.0701702751e-04,6.4049076173e-04,6.9801892096e-04,7.6297103078e-04
1.8191440000e+00,3.9131562517e-04,4.4468622946e-04,4.8682319175e-04,5.5930144299e-04,6.0715639847e-04,6.4020532591e-04,6.9864952820e-04,7.5975600339e-04
1.8201440000e+00,3.9071808715e-04,4.4453008741e-04,4.8379606596e-04,5.6396980654e-04,6.0070953623e-04,6.3992796640e-04,6.8558780185e-04,7.5718045991e-04
1.8211440000e+00,3.9065063902e-04,4.3906198698e-04,4.8541969591e-04,5.6872446294e-04,6.0877380747e-04,6.4001142164e-04,6.8197739893e-04,7.6129617810e-04
1.8221440000e+00,3.9085975004e-04,4.4417338358e-04,4.8597496061e-04,5.5736509239e-04,6.0692877014e-04,6.3970728661e-04,6.9147230533e-04,7.6143885963e-04
1.8231440000e+00,3.9044232835e-04,4.4510608859e-04,4.8557056289e-04,5.5733700719e-04,6.0714519350e-04,6.4026826294e-04,6.9253241236e-04,7.5898118666e-04
1.8241440000e+00,3.9058453694e-04,4.3687763537e-04,4.8626698117e-04,5.5693613831e-04,6.0934675275e-04,6.4000625571e-04,6.9836431067e-04,7.5870855653e-04
1.8251440000e+00,3.9084927266e-04,4.4517128117e-04,4.8516154493e-04,5.7301782363e-04,6.0702146584e-04,6.3986190071e-04,6.8248227763e-04,7.5959418609e-04
1.8261440000e+00,3.8938713260e-04,4.4503820391e-04,4.8646430514e-04,5.5709191656e-04,6.0792495788e-04,6.3930594479e-04,6.8612454925e-04,7.5176350947e-04
1.8271440000e+00,3.9078408008e-04,4.4414024160e-04,4.8557092668e-04,5.6766431953e-04,6.0775204474e-04,6.3953877543e-04,7.0051697548e-04,7.5976677181e-04
1.8281440000e+00,3.9108090277e-04,4.4418204197e-04,4.8528698244e-04,5.7294520957e-04,6.0588827182e-04,6.3904517447e-04,7.0166206569e-04,7.4807670899e-04
1.8291440000e+00,3.9051286876e-04,4.4289376092e-04,4.8507612519e-04,5.8125959185e-04,6.0257207224e-04,6.3942236011e-04,6.9424640969e-04,7.5852665759e-04
1.8301440000e+00,3.9074424421e-04,4.4358850573e-04,4.8525831517e-04,5.5712986068e-04,6.0276390286e-04,6.3930870965e-04,7.0055917604e-04,7.6018841355e-04
1.8311440000e+00,3.9040874981e-04,4.4419983169e-04,4.8672874982e-04,5.6856497395e-04,6.0238220613e-04,6.3962157583e-04,6.7938628490e-04,7.6130199886e-04
1.8321440000e+00,3.9055976231e-04,4.3156742322e-04,4.8512414651e-04,5.7123936131e-04,6.0680944443e-04,6.3964762376e-04,7.0167327067e-04,7.5889045547e-04
1.8331440000e+00,3.9112459490e-04,4.4180222176e-04,4.8501431593e-04,5.6033630244e-04,6.0796577600e-04,6.3994928496e-04,7.0091598900e-04,7.5969350291e-04
1.8341440000e+00,3.9093578380e-04,4.3135660235e-04,4.8602578318e-04,5.5983709899e-04,6.0577072873e-04,6.4020445279e-04,7.0148176746e-04,7.6024924056e-04
1.8351440000e+00,3.9025810111e-04,4.3905034545e-04,4.8644469643e-04,5.6017248426e-04,6.0664566263e-04,6.4011532231e-04,7.0068934292e-04,7.5666139310e-04
1.8361440000e+00,3.9068436308e-04,4.3932519475e-04,4.8490546760e-04,5.5809829064e-04,6.0240705352e-04,6.3970939664e-04,7.0161877375e-04,7.6174947026e-04
1.8371440000e+00,3.9100756112e-04,4.3910873501e-04,4.8687681556e-04,5.6777029386e-04,6.0760699853e-04,6.3961459091e-04,7.0102898462e-04,7.5490243034e-04
1.8381440000e+00,3.9056089008e-04,4.3955162255e-04,4.8565358156e-04,5.5646793044e-04,6.0652640968e-04,6.3994484663e-04,6.7732151365e-04,7.6115094998e-04
1.8391440000e+00,3.9106438635e-04,4.3827047193e-04,4.8679794418e-04,5.5715845519e-04,6.0702732299e-04,6.4001033024e-04,6.8181747338e-04,7.5980227848e-04
1.8401440000e+00,3.9113543608e-04,4.2894494982e-04,4.8681726184e-04,5.5852462538e-04,6.0564547312e-04,6.4015694079e-04,6.7955472332e-04,7.6110009104e-04
1.8411440000e+00,3.9111895603e-04,4.4244578021e-04,4.8535406677e-04,5.7130353525e-04,6.0448917793e-04,6.4024396124e-04,6.7524204496e-04,7.5971962360e-04
1.8421440000e+00,3.9136855776e-04,4.4174805225e-04,4.8559530114e-04,5.6034343288e-04,6.0417129134e-04,6.4089697844e-04,6.7860695708e-04,7.5736716099e-04
1.8431440000e+00,3.9105892938e-04,4.4128326408e-04,4.8767029512e-04,5.7070868934e-04,6.0865975684e-04,6.3992949435e-04,7.0195419539e-04,7.5781230407e-04
1.8441440000e+00,3.9098154957e-04,4.4172629714e-04,4.8581932788e-04,5.8608173276e-04,6.0443508119e-04,6.3946456066e-04,6.7786633736e-04,7.6028256444e-04
1.8451440000e+00,3.9105543692e-04,4.4183147111e-04,4.8797668569e-04,5.5953456467e-04,6.0731694248e-04,6.4014682721e-04,6.7903718445e-04,7.6073854871e-04
1.8461440000e+00,3.9099435526e-04,4.4178392272e-04,4.8667294323e-04,5.6804656197e-04,6.0261485487e-04,6.3940540713e-04,6.9801200880e-04,7.5748183008e-04
1.8471440000e+00,3.9087666664e-04,4.4187407184e-04,4.8613826948e-04,5.6555199990e-04,6.0747734096e-04,6.3956184022e-04,6.9843161327e-04,7.6151452959e-04
1.8481440000e+00,3.9076912799e-04,4.4239204726e-04,4.8626279749e-04,5.7962522988e-04,6.0448910517e-04,6.3965271693e-04,6.8493012805e-04,7.5421834481e-04
1.8491440000e+00,3.9194557758e-04,4.3122003262e-04,4.8543915909e-04,5.5824781157e-04,6.0684342316e-04,6.3953630161e-04,6.7623630457e-04,7.6479111158e-04
1.8501440000e+00,3.9154612750e-04,4.4225336751e-04,4.8791687732e-04,5.6822391343e-04,6.0087571910e-04,6.3952029450e-04,7.0081929152e-04,7.6351039752e-04
1.8511440000e+00,3.9120172005e-04,4.3528772949e-04,4.8619924200e-04,5.5745793361e-04,6.0349571868e-04,6.3889274315e-04,7.0046196925e-04,7.6349431765e-04
1.8521440000e+00,3.9079463022e-04,4.4121985411e-04,4.8579400755e-04,5.5723627156e-04,6.0655474954e-04,6.4021747676e-04,6.7713008320e-04,7.6376119978e-04
1.8531440000e+00,3.8986072468e-04,4.4188560423e-04,4.8577239795e-04,5.7078865211e-04,6.0837770434e-04,6.3963925641e-04,7.0173489803e-04,7.6097865531e-04
1.8541440000e+00,3.9093054511e-04,4.3145013478e-04,4.8581699957e-04,5.7183155150e-04,6.0695390857e-04,6.4003499574e-04,6.7738859798e-04,7.6197473390e-04
1.8551440000e+00,3.9055888919e-04,4.4194217480e-04,4.8604804761e-04,5.7123703300e-04,6.0436395870e-04,6.4021907747e-04,7.0120207965e-04,7.5834665040e-04
1.8561440000e+00,3.9134502003e-04,4.4162363338e-04,4.8767495173e-04,5.5565771618e-04,6.0109188780e-04,6.4006264438e-04,7.0005618909e-04,7.6205542427e-04
1.8571440000e+00,3.9079546696e-04,4.4157986849e-04,4.8561683798e-04,5.5507287470e-04,6.0804301029e-04,6.3980543928e-04,7.0035173849e-04,7.6267991972e-04
1.8581440000e+00,3.8882513763e-04,4.3127522076e-04,4.8605579650e-04,5.5481425079e-04,6.0143705923e-04,6.3971863710e-04,7.0144182246e-04,7.5393683801e-04
1.8591440000e+00,3.9189388190e-04,4.3514522986e-04,4.8724232329e-04,5.5470904044e-04,6.0697428125e-04,6.3952145865e-04,7.0097266871e-04,7.6042168075e-04
1.8601440000e+00,3.9068861952e-04,4.4237964175e-04,4.8744092055e-04,5.7525896409e-04,6.0817634221e-04,6.3923624111e-04,6.7959692387e-04,7.6293748862e-04
1.8611440000e+00,3.9106034819e-04,4.4161490223e-04,4.8297479225e-04,5.5522759794e-04,6.0577312979e-04,6.3947409217e-04,6.9231624366e-04,7.6195603469e-04
1.8621440000e+00,3.8966954889e-04,4.4197226089e-04,4.8741996579e-04,5.5825355957e-04,6.0126825701e-04,6.3961546402e-04,6.7884939199e-04,7.6273077866e-04
1.8631440000e+00,3.9044723962e-04,4.4207521569e-04,4.8571011575e-04,5.6601609685e-04,6.0183803726e-04,6.4517771534e-04,6.7458095145e-04,7.6241638453e-04
1.8641440000e+00,3.9113649109e-04,4.4254888053e-04,4.8595062253e-04,5.5784377764e-04,6.0631271481e-04,6.4575753640e-04,7.0143963967e-04,7.6318385254e-04
1.8651440000e+00,3.9088732592e-04,4.3940483010e-04,4.8543701268e-04,5.6613407651e-04,6.0272497649e-04,6.4544554334e-04,7.0127724030e-04,7.6355194324e-04
1.8661440000e+00,3.9105296310e-04,4.3867501518e-04,4.8597888963e-04,5.6548229622e-04,6.0523274442e-04,6.4514068072e-04,7.0096626587e-04,7.6294498285e-04
1.8671440000e+00,3.9035498048e-04,4.3928019295e-04,4.8559406423e-04,5.6530865550e-04,6.0832222516e-04,6.4479572757e-04,7.0036076067e-04,7.6339019870e-04
1.8681440000e+00,3.9115002437e-04,4.4113741751e-04,4.8675014114e-04,5.6562137615e-04,6.0711572587e-04,6.4515428676e-04,7.0008165494e-04,7.6407159213e-04
1.8691440000e+00,3.9114849642e-04,4.3906813517e-04,4.8671052355e-04,5.6557648350e-04,6.0691312683e-04,6.4489366196e-04,7.0104972110e-04,7.5817188190e-04
1.8701440000e+00,3.9167785872e-04,4.3854539399e-04,4.8651054385e-04,5.5502594478e-04,6.0854425101e-04,6.4036954427e-04,6.7494038376e-04,7.6150448876e-04
1.8711440000e+00,3.8885100366e-04,4.3888583605e-04,4.8740501370e-04,5.5766235164e-04,6.0080234107e-04,6.3991239585e-04,6.9807458203e-04,7.6430660556e-04
1.8721440000e+00,3.8886744733e-04,4.2814550397e-04,4.8725461966e-04,5.6866618252e-04,6.0161011788e-04,6.4105865022e-04,6.9381414505e-04,7.5075658970e-04
1.8731440000e+00,3.8876623876e-04,4.3912310502e-04,4.8645873903e-04,5.6293411035e-04,6.0718408349e-04,6.3975930971e-04,6.9577057729e-04,7.6374089986e-04
1.8741440000e+00,3.8905331166e-04,4.3913216359e-04,4.8677313316e-04,5.5849064665e-04,6.0199246946e-04,6.3978448452e-04,6.9694397098e-04,7.6369826274e-04
1.8751440000e+00,3.8785878132e-04,4.3863470637e-04,4.9176989705e-04,5.5544514908e-04,6.0664475313e-04,6.4044907049e-04,7.0016052632e-04,7.6263175288e-04
1.8761440000e+00,3.8877289626e-04,4.3854353862e-04,4.8964520829e-04,5.6056589528e-04,6.0761394707e-04,6.4004874730e-04,6.9959081884e-04,7.6184092904e-04
1.8771440000e+00,3.8915160985e-04,4.3852400267e-04,4.8946993047e-04,5.5539043387e-04,6.0680908064e-04,6.4023384766e-04,6.9799236371e-04,7.6322437963e-04
1.8781440000e+00,3.8874681195e-04,4.3908792577e-04,4.8929614422e-04,5.6618286180e-04,6.0701200709e-04,6.3984516601e-04,6.9896836067e-04,7.6256015745e-04
1.8791440000e+00,3.8868503907e-04,4.2788607971e-04,4.8930072808e-04,5.5765183788e-04,6.0635960835e-04,6.3957508246e-04,6.9917732617e-04,7.6411757618e-04
1.8801440000e+00,3.8839236367e-04,4.3841442675e-04,4.9073809350e-04,5.5557473388e-04,6.0474259953e-04,6.3983119617e-04,6.7481727456e-04,7.6297365013e-04
1.8811440000e+00,3.8886599214e-04,4.3923857447e-04,4.8880763643e-04,5.5491360399e-04,6.0725480580e-04,6.4051338995e-04,6.9826310209e-04,7.6422111306e-04
1.8821440000e+00,3.8852242142e-04,4.3589177949e-04,4.8916204832e-04,5.6640888943e-04,6.0704824136e-04,6.4036707045e-04,6.7550499807e-04,7.6361749962e-04
1.8831440000e+00,3.8926616980e-04,4.3617004849e-04,4.9091020628e-04,5.5712833273e-04,6.0846719862e-04,6.4026680775e-04,6.9825466198e-04,7.6466807513e-04
1.8841440000e+00,3.8917285565e-04,4.3342221034e-04,4.9115587899e-04,5.5563807109e-04,6.0835231125e-04,6.4018182456e-04,6.9733236160e-04,7.6139353041e-04
1.8851440000e+00,3.8832284190e-04,4.2235751607e-04,4.8857182264e-04,5.7078272221e-04,6.0646074417e-04,6.3959581894e-04,6.9932772021e-04,7.6176795119e-04
1.8861440000e+00,3.8934475015e-04,4.3593925511e-04,4.8980487918e-04,5.7197852584e-04,6.0503072746e-04,6.4031963120e-04,6.9814239396e-04,7.5342519267e-04
1.8871440000e+00,3.8868707634e-04,4.3763830035e-04,4.8909925681e-04,5.5941658502e-04,6.0661332100e-04,6.4035171818e-04,6.7908673373e-04,7.6354648627e-04
1.8881440000e+00,3.8895290345e-04,4.3633743189e-04,4.9166988902e-04,5.6583630794e-04,6.0763239162e-04,6.4042149461e-04,6.7841159762e-04,7.6392730989e-04
1.8891440000e+00,3.8903406676e-04,4.3567710236e-04,4.9028891226e-04,5.6567383581e-04,6.0323727666e-04,6.4073705289e-04,6.7978537118e-04,7.6336997154e-04
1.8901440000e+00,3.8931673771e-04,4.3968120735e-04,4.8891008191e-04,5.5834010709e-04,6.0735048464e-04,6.4016057877e-04,6.7563953053e-04,7.4981304351e-04
1.8911440000e+00,3.8914200559e-04,4.3927688239e-04,4.9057100114e-04,5.6116587075e-04,6.0661499447e-04,6.4048545028e-04,6.9977955718e-04,7.6177413575e-04
1.8921440000e+00,3.8921640225e-04,4.4246025936e-04,4.8881880502e-04,5.5763375713e-04,6.0179740103e-04,6.4012288931e-04,6.9146437454e-04,7.6288997661e-04
1.8931440000e+00,3.8866150135e-04,4.4243959564e-04,4.8964928283e-04,5.6609584135e-04,6.0744539951e-04,6.3946805312e-04,7.0198402682e-04,7.6406242442e-04
1.8941440000e+00,3.8858041080e-04,4.3107935198e-04,4.8910249461e-04,5.5539327150e-04,6.0688758822e-04,6.3957457314e-04,6.7825152655e-04,7.6327996794e-04
1.8951440000e+00,3.8848404074e-04,4.4179414544e-04,4.8990135838e-04,5.8251327573e-04,6.0757476604e-04,6.3962077547e-04,6.7952991230e-04,7.6451993664e-04
1.8961440000e+00,3.8994476199e-04,4.3109517719e-04,4.8911708291e-04,5.6634027715e-04,6.0721071350e-04,6.3933555793e-04,7.0064634201e-04,7.6282667578e-04
1.8971440000e+00,3.8882211811e-04,4.4216209062e-04,4.8979592975e-04,5.6842422055e-04,6.0396156186e-04,6.3968182076e-04,6.7854518420e-04,7.6287178672e-04
1.8981440000e+00,3.8862079236e-04,4.4253090891e-04,4.9000271247e-04,5.6578042859e-04,6.0671125539e-04,6.3923718699e-04,6.9466783316e-04,7.6228338003e-04
1.8991440000e+00,3.8780948671e-04,4.3960761104e-04,4.9059493904e-04,5.6613978813e-04,6.0501912230e-04,6.3976985984e-04,6.9537505624e-04,7.5419367931e-04
1.9001440000e+00,3.8815484004e-04,4.3908552470e-04,4.8967438488e-04,5.6035263697e-04,6.0825790570e-04,6.3968989707e-04,7.0214824518e-04,7.6261341746e-04
1.9011440000e+00,3.8843732909e-04,4.3920674216e-04,4.9035785196e-04,5.5527187214e-04,6.0742255300e-04,6.3940897235e-04,6.9835303293e-04,7.6460921264e-04
1.9021440000e+00,3.8767488149e-04,4.3878757424e-04,4.8981444706e-04,5.6423683418e-04,6.0625847254e-04,6.3958912506e-04,7.0233276347e-04,7.5863259553e-04
1.9031440000e+00,3.8847458200e-04,4.3880190788e-04,4.9039303121e-04,5.6610013417e-04,6.0681217292e-04,6.3929750468e-04,7.0255489845e-04,7.6281859947e-04
1.9041440000e+00,3.8839854824e-04,4.3871626985e-04,4.8966991017e-04,5.5676580814e-04,6.0622271121e-04,6.3927051087e-04,7.0117122959e-04,7.6366173744e-04
1.9051440000e+00,3.8832891732e-04,4.2776715418e-04,4.8943373258e-04,5.6115441112e-04,6.0670183302e-04,6.3972278440e-04,6.8459310569e-04,7.6415657531e-04
1.9061440000e+00,3.8845246308e-04,4.2977630073e-04,4.8904938012e-04,5.7048062445e-04,6.0614416725e-04,6.3926985604e-04,6.9874979090e-04,7.5880299846e-04
1.9071440000e+00,3.9028142055e-04,4.2801981181e-04,4.8916230298e-04,5.6852695707e-04,6.0659742303e-04,6.3936990045e-04,6.7822969868e-04,7.6331176388e-04
1.9081440000e+00,3.9047619794e-04,4.3932828703e-04,4.8961534048e-04,5.7916073274e-04,6.0426049458e-04,6.3943916757e-04,6.9876914495e-04,7.6457341493e-04
1.9091440000e+00,3.9053742512e-04,4.3836069381e-04,4.8983692977e-04,5.7062658016e-04,6.0218302679e-04,6.3919382228e-04,6.7931585363e-04,7.6404649008e-04
1.9101440000e+00,3.9031401684e-04,4.4121912651e-04,4.9033194955e-04,5.5873642850e-04,6.0668746301e-04,6.3967388996e-04,7.0126734499e-04,7.6373973570e-04
1.9111440000e+00,3.9020833356e-04,4.4249216444e-04,4.8985046305e-04,5.5683372921e-04,6.0678150476e-04,6.4003637817e-04,6.7898159614e-04,7.6434807852e-04
1.9121440000e+00,3.9065278543e-04,4.4214059017e-04,4.8992620577e-04,5.6015858718e-04,6.0048256273e-04,6.3976222009e-04,6.8449662649e-04,7.6402851846e-04
1.9131440000e+00,3.9047656173e-04,4.4221877033e-04,4.9249745643e-04,5.7109511545e-04,6.0172718804e-04,6.3951993070e-04,7.0153218985e-04,7.6375144999e-04
1.9141440000e+00,3.9030212065e-04,4.3897409341e-04,4.8966689064e-04,5.5310036259e-04,6.0703881900e-04,6.3934086938e-04,6.8154447945e-04,7.6380783867e-04
1.9151440000e+00,3.9029877371e-04,4.3885222112e-04,4.9015292461e-04,5.6827186199e-04,6.0534308432e-04,6.3937644882e-04,7.0197573223e-04,7.6344767876e-04
1.9161440000e+00,3.9045386075e-04,4.4242086005e-04,4.9112939450e-04,5.5744301790e-04,6.0210561060e-04,6.3948282332e-04,7.0063208113e-04,7.5940479292e-04
1.9171440000e+00,3.9054426452e-04,4.4218777475e-04,4.9016070989e-04,5.5516018620e-04,6.0502487031e-04,6.3978724938e-04,7.0111782406e-04,7.5009818829e-04
1.9181440000e+00,3.8984635466e-04,4.4180244004e-04,4.9130838306e-04,5.6002270867e-04,6.0701582697e-04,6.3954590587e-04,6.8679553806e-04,7.5994794315e-04
1.9191440000e+00,3.9058562834e-04,4.3159736379e-04,4.9059122830e-04,5.5583688663e-04,6.0358233895e-04,6.3943625719e-04,6.7945009505e-04,7.4985022366e-04
1.9201440000e+00,3.9014325012e-04,4.4192853238e-04,4.9145179219e-04,5.6643508287e-04,6.0414869949e-04,6.3943756686e-04,6.8424000347e-04,7.6020704000e-04
1.9211440000e+00,3.8997695810e-04,4.3089112296e-04,4.9333324569e-04,5.5782020354e-04,6.0867499997e-04,6.3969695475e-04,6.7905173637e-04,7.5034076872e-04
1.9221440000e+00,3.9007489249e-04,4.4112868636e-04,4.8929112381e-04,5.6880438933e-04,6.0439848312e-04,6.3945481088e-04,7.0219582994e-04,7.5909905718e-04
1.9231440000e+00,3.8981128455e-04,4.4050706492e-04,4.8895170039e-04,5.6371362007e-04,6.0709982790e-04,6.3984924054e-04,6.7770357418e-04,7.5971984188e-04
1.9241440000e+00,3.9092163206e-04,4.4099626393e-04,4.8955422244e-04,5.6624001445e-04,6.0361966462e-04,6.3917308580e-04,6.8067012762e-04,7.5964686403e-04
1.9251440000e+00,3.9075690438e-04,4.4137235818e-04,4.8969188356e-04,5.6923465309e-04,6.0594822571e-04,6.3956787926e-04,6.8822489993e-04,7.5922151154e-04
1.9261440000e+00,3.9015212678e-04,4.4209453335e-04,4.9064365157e-04,5.5543419876e-04,6.0733669670e-04,6.3950144977e-04,6.7799097451e-04,7.6007425378e-04
1.9271440000e+00,3.9031314373e-04,4.4197502575e-04,4.8950179917e-04,5.6613964261e-04,6.0125457821e-04,6.3926963776e-04,7.0126552600e-04,7.5950934843e-04
1.9281440000e+00,3.9055183152e-04,4.3122643547e-04,4.9059392040e-04,5.5853513913e-04,6.0703976487e-04,6.3958861574e-04,7.0021371357e-04,7.5633732195e-04
1.9291440000e+00,3.9098267735e-04,4.4190019253e-04,4.8901700211e-04,5.5817301472e-04,6.0096786910e-04,6.3942934503e-04,7.0104040788e-04,7.5692863902e-04
1.9301440000e+00,3.9087448386e-04,4.4253469241e-04,4.9117625167e-04,5.5596254242e-04,6.0806072725e-04,6.3953993958e-04,7.0100730227e-04,7.5451680459e-04
